sent_time,raw_chat_message,processed_chat_message,cluster_num,x,y
00:05:40.884000,Pls keep the chat English...,pls chat URL,9,0.28069776,0.30059332
00:05:41.091000,BBL,bbl,2,-1.0195123,-1.5800635
00:05:46.002000,is there a german team?,german team ?,8,0.30397594,1.2094258
00:05:48.755000,@yeezer27 cap,@ cap,4,-0.12899539,0.6238271
00:05:48.771000,ez 4 GMB,ez 4 gmb,9,-0.101066455,-0.0046060192
00:05:50.031000,napim,napim,7,-1.187464,-0.4720454
00:05:50.119000,aa,aa,1,-1.0869006,0.5504327
00:05:50.492000,song!,song !,9,0.08453758,0.05628628
00:05:50.762000,GMB BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump,gmb BibleThump,9,-0.6837225,-0.00011230856
00:05:53.596000,@yeezer27 y2,@ y2,4,-0.30570453,0.13308133
00:05:55.798000,catJAM,catjam,1,-1.1779426,-0.2939921
00:06:00.345000,What does EMEA stand for?,emea stand ?,9,0.22978938,0.9134779
00:06:02.043000,TR TR TR TR TR TR,tr,1,-1.0277618,0.8846641
00:06:03.062000,bbl > gmb,bbl > gmb,9,-0.07540518,-0.99696666
00:06:05.502000,BBl,bbl,2,-1.0195123,-1.5800635
00:06:07.562000,Gambit got this,gambit got,8,0.3293571,0.9814375
00:06:14.482000,BBL HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys,bbl HeyGuys,2,-0.5102184,-1.2439322
00:06:15.449000,oxg alr,alr,6,-1.2233708,-0.53134483
00:06:15.778000,catJAM,catjam,1,-1.1779426,-0.2939921
00:06:17.579000,this music só good,music só good,3,1.0155562,-0.4121342
00:06:19.463000,lol,lol,5,-0.9204922,1.9899653
00:06:19.824000,Give Turkey spots to INDIA,turkey spots india,9,0.060970433,0.30061504
00:06:26.966000,sa,sa,0,-1.5209048,0.069390476
00:06:28.360000,kendineBBL kendineBBL kendineBBL kendineBBL .,.,5,-0.78020227,2.6444075
00:06:29.862000,hello,hello,6,-0.97077155,-0.029931333
00:06:32.288000,@ZeBlasian catJAM,@ catjam,4,-0.29959878,-0.042635307
00:06:32.702000,let's go BBL <3,let's bbl <3,2,0.14306502,-2.1048067
00:06:32.925000,look this kebabs so tocixies,look kebabs,8,0.19127087,1.0316116
00:06:47.598000,BBL  <3   FUT  <3   OXG  <3,bbl <3 fut,2,-0.13418214,-1.1740259
00:06:50.499000,BBL=Beaten By aLL LUL BBL=Beaten By aLL LUL BBL=Beaten By aLL LUL BBL=Beaten By aLL LUL BBL=Beaten By aLL LUL BBL=Beaten By aLL LUL,bbl = beaten LUL,3,0.46891907,-0.6634332
00:06:58.903000,gmb,gmb,1,-1.1577324,-0.00919704
00:07:01.512000,Why is everyone here so toxic?,toxic ?,8,-0.07827491,1.1574143
00:07:02.151000,Why hello there,hello,6,-0.97077155,-0.029931333
00:07:05.007000,NOPERS NO TOXIC,nopers toxic,8,-0.3123041,0.31740376
00:07:07.326000,gambit bblyi yaşatmaz xd,gambit xd,9,-0.58412963,0.11941105
00:07:07.533000,frik,frik,6,-1.1292211,-0.3398858
00:07:10.295000,BBL TAKE MY ENERGY,bbl energy,2,-0.12855455,-1.0111814
00:07:18.259000,someone  who isnt turkish pls dm me,isnt turkish pls dm,3,0.66775084,0.4533069
00:07:18.331000,gmb take it,gmb,1,-1.1577324,-0.00919704
00:07:22.548000,go BBL,bbl,2,-1.0195123,-1.5800635
00:07:24.396000,BBL TAKE MY ENEGRY,bbl enegry,2,-0.6097831,-1.3006436
00:07:29.872000,BBL YALARIM SENİ,bbl yalarim seni̇,7,-0.35045245,-1.4876192
00:07:37.553000,@neroosamaa the future is unfortunate,@ future unfortunate,4,0.5141475,0.6765973
00:07:38.543000,sa,sa,0,-1.5209048,0.069390476
00:07:40.677000,GivePLZ,GivePLZ,5,-1.1698636,-0.36539406
00:07:43.776000,h,h,6,-0.8460161,0.009771206
00:07:44.970000,hello I love bbl,hello love bbl,3,0.5807369,-0.75984406
00:07:45.720000,imGlitch imGlitch imGlitch,imglitch,0,-1.1362276,-0.16207051
00:07:51.326000,turkish holigans.,turkish holigans .,9,0.18065901,0.39139527
00:07:52.701000,BLL WİN,bll wi̇n,7,-0.84498024,-0.5932563
00:07:53.293000,bbl ^^,bbl ^^,2,-0.39949298,-1.1052378
00:07:58.773000,glhf,glhf,1,-1.1377794,-0.914856
00:08:01.552000,wasn't Oxy eliminated by fnatic?,wasn't oxy eliminated fnatic ?,3,0.75256026,0.62758356
00:08:01.713000,go lose fast bbL,lose fast bbl,3,0.6164888,-0.056469
00:08:03.333000,give CIS 3 spots and Turkey 1,cis 3 spots turkey 1,9,0.65020233,0.18176267
00:08:08.370000,will futbolists be eliminated if they lose today?,eliminated lose today ?,3,0.6758973,1.039146
00:08:10.281000,whats this song called?,whats song called ?,3,0.85884964,0.33299425
00:08:13.059000,This is the loser's bracket @fortifiedre,loser's bracket @,4,0.12585926,-0.022334686
00:08:17.961000,hi Sue u here?,hi sue u ?,3,1.0206035,0.49858975
00:08:18.757000,bbl <3,bbl <3,2,-0.42982844,-1.3005536
00:08:23.687000,Tten,tten,0,-1.1869001,-0.28813073
00:08:33.750000,Reminder to keep the chat in English please :),reminder chat english :),3,0.535658,0.6664215
00:08:34.822000,THANKS MOOBOT,thanks moobot,3,-0.15941787,-0.26619595
00:08:37.860000,will futbolists be eliminated if they lose today????,eliminated lose today ?,3,0.6758973,1.039146
00:08:39.249000,@lagavulin_16y dont cry kid,@ dont kid,3,0.94590884,0.5200676
00:08:43.359000,BBL TAKE MY ENERGY,bbl energy,2,-0.12855455,-1.0111814
00:08:44.370000,@teusvult thanks <3,@ thanks <3,4,0.37192896,-0.2818809
00:08:46.107000,bbl destroy gmb,bbl destroy gmb,3,0.12604308,-0.51831186
00:08:46.283000,Correct @we_watch_wakaliwood,correct @,4,0.020520339,0.98227763
00:08:47.868000,yeah the teams that lose today's matches are out,yeah teams lose today's matches,3,1.106195,0.8307425
00:08:48.239000,@TeusVult is sue working today?,@ sue working today ?,3,0.9673062,0.46013132
00:08:51.697000,gmb win,gmb win,9,-0.17901577,0.59771353
00:08:58.474000,tillyLurk,tillylurk,7,-1.1542655,-0.5211242
00:09:04.083000,eu tten yedi,eu tten yedi,7,-0.11845982,-0.3324945
00:09:04.620000,ok,ok,6,-0.9066398,0.5116928
00:09:04.966000,GAMBIT 2 1 BBL       OXG 0 2 FUT,gambit 2 1 bbl 0 fut,9,0.51993364,-0.8118591
00:09:05.456000,bbl win,bbl win,3,0.019078061,-0.35772315
00:09:06.745000,BBL WIN,bbl win,3,0.019078061,-0.35772315
00:09:09.730000,@yeezer27 stop toxic,@ stop toxic,4,0.6538234,0.8157272
00:09:13.394000,@yeezer27 moderators this kid is racist!,@ moderators kid racist !,3,1.0677036,0.119088896
00:09:14.129000,oxg and gmb gonna get elim'd today PepeLaugh,gmb gonna elim'd today pepelaugh,3,0.95230013,-0.91154265
00:09:15.018000,BBL WİN,bbl wi̇n,2,-0.4745038,-1.4004555
00:09:15.539000,BLL<3<3,bll <3,9,-0.6499263,-0.5399811
00:09:18.433000,@rutakka lol same for other ppls not just turks others are hella more toxic the Turks,@ lol ppls turks hella toxic,4,0.6680387,0.2090189
00:09:18.520000,ih,ih,0,-1.2527461,-0.477824
00:09:18.941000,BBL WIN,bbl win,3,0.019078061,-0.35772315
00:09:19.587000,BBL,bbl,2,-1.0195123,-1.5800635
00:09:24.100000,EU>CIS>TR Anytime VoHiYo EU>CIS>TR Anytime VoHiYo EU>CIS>TR Anytime VoHiYo EU>CIS>TR Anytime VoHiYo EU>CIS>TR Anytime VoHiYo EU>CIS>TR Anytime VoHiYo EU>CIS>TR Anytime VoHiYo EU>CIS>TR Anytime VoHiYo,eu > cis tr anytime VoHiYo,9,0.566097,-0.10611186
00:09:25.688000,did tsm get knocked out?,tsm knocked ?,9,0.22395214,0.82679546
00:09:26.436000,bbl win I hope,bbl win hope,3,0.6387819,-0.16243999
00:09:26.678000,BLL SİKER,bll si̇ker,7,-1.0482204,-0.44726864
00:09:27.037000,BBL,bbl,2,-1.0195123,-1.5800635
00:09:28.716000,hi,hi,6,-0.9185858,-0.052581042
00:09:29.011000,win BBL and OXG,win bbl,3,0.019078061,-0.35772315
00:09:30.431000,GAMBİ 0 - 2  BBL,0 - 2 bbl,9,0.711368,-0.89243233
00:09:31.831000,PrimeYouDontSay PrimeYouDontSay PrimeYouDontSay PrimeYouDontSay PrimeYouDontSay,primeyoudontsay,7,-1.1254067,-0.44897413
00:09:32.634000,bbl winner lise gmb,bbl winner lise gmb,3,0.19302766,-1.0533882
00:09:32.878000,where are the teams from that are gonna play? :),teams gonna play ? :),3,1.7028108,0.78699964
00:09:39.753000,bbl,bbl,2,-1.0195123,-1.5800635
00:09:40.424000,gmb 0-2 bbl net,gmb 0-2 bbl net,2,-0.07378591,-0.927543
00:09:41.476000,#BBLWIN #PLS #NOT #CRY,#pls #not #cry,3,-0.99141806,-0.39919537
00:09:41.748000,moderators this kid is racist! @yeezer27,moderators kid racist ! @,3,1.0677036,0.119088896
00:09:43.456000,bbl win,bbl win,3,0.019078061,-0.35772315
00:09:44.094000,BBL TAKE MY ENERGY,bbl energy,2,-0.12855455,-1.0111814
00:09:48.094000,every turkish community match and turkish tocix here i hate bbl and fut because so many tocix fnas,turkish community match tocix hate bbl fut fnas,3,1.2451017,0.067869715
00:09:49.259000,"gambit wins first game, second match is contentious","gambit wins game , second match contentious",3,1.0229839,0.6758121
00:09:50.120000,2-1 GAMBIT WIN,2-1 gambit win,9,-0.050744902,0.8335448
00:09:50.320000,31,31,1,-1.2853675,0.26412097
00:09:53.977000,@exofroze ok looser haha,@ ok looser haha,4,0.18927331,0.124115855
00:09:54.739000,f23k y0u valorant,y0u,6,-1.1263492,-0.36900657
00:09:55.942000,who won the last game??,won game ?,3,0.60777694,1.2429024
00:09:58.046000,it's big matches now,it's big matches,8,0.89812946,1.3054332
00:09:58.552000,i left early because myth dont dance when they are losing Sadge,left early myth dont dance losing sadge,3,1.2492692,0.25014776
00:09:58.729000,BBL WİN,bbl wi̇n,2,-0.4745038,-1.4004555
00:09:59.414000,let's go gambit,let's gambit,2,-0.2674177,-1.2788506
00:10:02.234000,"Gambit is from CIS and BBL, OXG and FUT from Turkey @lottayeet","gambit cis bbl , fut turkey @",4,0.7209835,-0.60017437
00:10:03.823000,bbl,bbl,2,-1.0195123,-1.5800635
00:10:06.254000,sj,sj,6,-1.1335515,0.018207328
00:10:06.769000,TR>EU ALL THE TİME,tr > eu ti̇me,9,0.18791988,0.013682367
00:10:08.648000,Gmb win,gmb win,9,-0.17901577,0.59771353
00:10:12.634000,bll win spamla,bll win spamla,3,-0.031246511,0.12939905
00:10:15.288000,@TeusVult tillyHey,@ tillyhey,4,-0.27003613,-0.30856353
00:10:16.796000,bbl win,bbl win,3,0.019078061,-0.35772315
00:10:17.657000,"@lottayeet they are doing losers bracket in EMEA. Gambit is form CIS, and the other teams are from turkey","@ losers bracket emea . gambit form cis , teams turkey",3,1.2532094,0.24111928
00:10:17.750000,#EU #TTEN #BBL #WIN ( YAYALIM ),#eu #win ( yayalim ),9,0.4327363,-0.59365
00:10:18.697000,2-0gambit won,won,8,-0.892428,1.2604256
00:10:19.409000,*fut,* fut,9,-0.23610151,0.451276
00:10:23.962000,bbl will win i think,bbl win think,3,0.801201,0.5386282
00:10:26.346000,ambit,ambit,0,-1.1699252,-0.2900153
00:10:27.352000,BLL WİN,bll wi̇n,7,-0.84498024,-0.5932563
00:10:27.895000,@TeusVult moderators this kid is racist! @yeezer27,@ moderators kid racist !,3,1.0677036,0.119088896
00:10:28.340000,GlitchCat,glitchcat,6,-1.1591916,-0.6299997
00:10:30.340000,FootBall FootBall FootBall FootBall FootBall FootBall FootBall FootBall FootBall FootBall FootBall FootBall GlitchLit,football,5,-1.0837837,1.7441844
00:10:31.618000,PANIC saamtwRage PANIC saamtwRage PANIC saamtwRage,panic,5,-0.8998763,0.8886708
00:10:33.886000,@LionK72 peepoHey,@,4,-0.93457985,1.2130346
00:10:34.147000,PokPikachu PokPikachu PokPikachu PokPikachu PrimeYouDontSay PrimeUWot PrimeRlyTho ScaredyCat,pokpikachu primeyoudontsay primeuwot primerlytho scaredycat,7,-0.6255037,-0.6476673
00:10:35.249000,@fighterboyv2 Ok kid,@ ok kid,4,0.4153999,0.7579616
00:10:36.719000,@teusvult @kaidajbf  thanks for info VoHiYo,@ thanks info VoHiYo,4,0.75759834,-0.33411375
00:10:41.405000,#BBLWIN (YAYALIM),( yayalim ),9,0.26060942,-0.4679106
00:10:42.167000,BBLM WIN,win,1,-0.883851,2.4894173
00:10:44.048000,Who won the last game??,won game ?,3,0.60777694,1.2429024
00:10:45.076000,Russ is so good,russ good,8,0.24061944,0.25253826
00:10:47.796000,no elp thx mod,elp thx mod,3,-0.07933712,0.0023124935
00:10:48.051000,"bbl won first match, second match i don't care","bbl won match , second don't care",3,1.7941805,-0.6105342
00:10:53.236000,@daystarxxx haha so funny bro,@ haha funny bro,4,0.56527126,0.42473003
00:10:53.239000,BBL WİN,bbl wi̇n,2,-0.4745038,-1.4004555
00:10:53.370000,Squid1 Squid1 Squid1 Squid1 Squid1 Squid1 Squid1 Squid2 Squid2 Squid2 Squid2 Squid2 Squid2 Squid2 Squid3 Squid2 Squid2 Squid2 Squid2 Squid2 Squid2 Squid2 Squid2 Squid4,squid1 Squid2 squid3 Squid4,2,-0.693125,-0.779598
00:10:58.488000,moderators this user is racist and doing it here can't you do something @yeezer27,moderators user racist can't @,3,1.4632578,0.060512785
00:11:01.147000,RUSS,russ,6,-1.1634393,0.30793053
00:11:01.173000,because two of them is from turkey :)),turkey :) ),9,0.19393575,0.18847714
00:11:06.885000,Squid1 Squid2 Squid3 Squid3 Squid2,squid1 Squid2 squid3,7,-0.8568692,-0.7150865
00:11:07.722000,"@TeusVult back into the turkish we go, at least the top tier are all eu peeps","@ turkish , tier eu peeps",3,1.0712364,0.30738118
00:11:08.514000,ANAN BBL WIN,anan bbl win,3,0.27023458,-0.5297485
00:11:10.025000,BBL TAKE MY ENERGY,bbl energy,2,-0.12855455,-1.0111814
